profile_id,dataset,latitude,longitude,total_depth_cm,n_layers,sum_OrgC_Stock_kgm2,mean_BDOD,mean_OrgC_pct,country_name,year,first,elevation_m,slope,elevationRelMHW,twi,dist_to_channel_m,tidal_flat_prob,coastal_dist_m,VV_mean,VH_mean,VVVH_ratio,B,G,R,B5,B6,B7,NIR,SWIR1,SWIR2,NDVI_median,LSWI_median,mNDWI_median,NDVI_stdDev,SAVI_median,tidal_wetness,MAT_C,MAP_mm
115,Janousek,43.3196,-124.3313,100.0,4,39.3435,0.385,11.9,,,0.18941751004857954,17,24.053524017333984,16.5,0.8066561924850704,42.42640686035156,0,150.0,-8.244919056483198,-14.1657069936485,5.9207879371653025,,,,,,,,,,,,,,,,11.30126811594203,1605.782608695652
1153,Janousek,38.31345,-123.05528,30.0,11,17.3517,1.0163636363636364,5.890909090909091,,,0.05990238727156205,0,0.0,-0.5,6.907755278982137,0.0,1,0.0,-20.110817937389186,-28.30773273531324,8.196914797924055,,,,,,,,,,,,,,,,13.375,903.695652173913
1154,Janousek,38.31145,-123.05628,30.0,11,2.7043,1.009090909090909,0.9,,,0.21933393484107053,0,0.0,-0.5,6.907755278982137,0.0,1,0.0,-19.541998968019758,-27.269615449893955,7.727616481874197,,,,,,,,,,,,,,,,13.375,903.695652173913
1155,Janousek,38.32145,-123.05328,30.0,11,19.0366,1.0754545454545454,5.463636363636364,,,0.21618917730899392,0,0.0,-0.5,6.907755278982137,0.0,0,0.0,-21.4235022575503,-27.76185995896714,6.3383577014168395,,,,,,,,,,,,,,,,13.375,903.695652173913
1156,Janousek,38.3119,-123.05432,30.0,11,2.5963,1.0572727272727274,0.8681818181818182,,,0.2506943219073722,0,0.0,-0.5,6.907755278982137,0.0,1,0.0,-21.39165598646038,-27.854253730911836,6.4625977444514575,,,,,,,,,,,,,,,,13.375,903.695652173913
116,Janousek,43.3195,-124.3315,100.0,4,36.475,0.3375,12.425,,,0.1836649473573456,17,24.053524017333984,16.5,0.8066561924850704,42.42640686035156,0,150.0,-9.546125705075736,-15.486129596112681,5.940003891036945,,,,,,,,,,,,,,,,11.30126811594203,1605.782608695652
1162,Janousek,38.31245,-123.05432,30.0,11,1.633,1.0554545454545454,0.5409090909090909,,,0.16216728858021245,0,0.0,-0.5,6.907755278982137,0.0,1,0.0,-19.909268831433245,-27.567000307673986,7.657731476240741,,,,,,,,,,,,,,,,13.375,903.695652173913
1164,Janousek,37.9186,-122.688,100.0,8,16.379625,0.8312499999999999,3.146875,,,0.12771734110679595,2,1.8543341159820557,1.5,3.4303529125286274,127.27922058105469,0,390.0,-11.036777737155619,-16.90147310206399,5.8646953649083695,,,,,,,,,,,,,,,,14.008514492753624,1052.4782608695652
1165,Janousek,37.9185,-122.6876,100.0,8,19.432125,0.71625,3.209375,,,0.12494194625113424,3,1.4971598386764526,2.5,3.6444303026999054,84.85281372070312,0,330.0,-11.270085455982152,-16.674657153783073,5.404571697800922,,,,,,,,,,,,,,,,14.008514492753624,1052.4782608695652
1166,Janousek,38.20002,-122.03369,100.0,8,25.075,0.4937499999999999,6.04375,,,0.13594962303359115,1,0.9274099469184875,0.5,4.123500053280157,488.3646240234375,0,517.8803100585938,-11.26169589828824,-16.95125421483177,5.689558316543531,,,,,,,,,,,,,,,,16.17518115942029,518.6521739130435
1167,Janousek,38.20014,-122.02914,100.0,8,35.008375,0.19375,19.484375,,,0.09031798520913245,1,2.1975369453430176,0.5,3.2604001296468597,360.0,0,745.1845703125,-11.650402135210136,-16.22012523468597,4.5697230994758335,,,,,,,,,,,,,,,,16.17518115942029,518.6521739130435
117,Janousek,43.3194,-124.3317,100.0,4,27.403,0.585,4.95,,,0.17645281860448184,23,26.4473934173584,22.5,0.6982898840509841,84.85281372070312,0,192.09373474121094,-11.645065516837422,-17.328234392580487,5.683168875743066,,,,,,,,,,,,,,,,11.30126811594203,1605.782608695652
1170,Janousek,38.11502,-122.47405,100.0,8,10.0209375,0.65375,1.646875,,,0.09467672234669253,4,3.642131805419922,3.5,2.754310440250202,30.0,1,60.0,-9.313702460579991,-16.09162337931945,6.77792091873946,,,,,,,,,,,,,,,,15.544565217391304,776.7826086956522
1171,Janousek,38.11616,-122.47442,100.0,8,12.02675,0.67,1.93125,,,0.05109242394547134,3,0.9274099469184875,2.5,4.123500053280157,134.16407775878906,0,180.0,-11.885593741193928,-16.382010817839387,4.496417076645459,,,,,,,,,,,,,,,,15.544565217391304,776.7826086956522
1174,Janousek,38.18989,-122.55004,100.0,8,13.803187500000002,0.65875,2.0875,,,0.06474495408667204,3,2.358799934387207,2.5,3.1895096424109743,335.4101867675781,0,375.89892578125,-10.94538297250892,-15.971877187352055,5.026494214843135,,,,,,,,,,,,,,,,15.509963768115941,702.1739130434783
1175,Janousek,38.19091,-122.55017,100.0,7,18.50975,0.2885714285714286,6.964285714285714,,,0.056989360112495974,2,0.0,1.5,6.907755278982137,305.941162109375,0,342.0526123046875,-11.136312170436245,-15.717307332614325,4.5809951621780804,,,,,,,,,,,,,,,,15.509963768115941,702.1739130434783
118,Janousek,43.3194,-124.332,100.0,4,27.1685,0.725,4.15,,,0.16655500846610655,18,20.840829849243164,17.5,0.9657969971856047,108.16654205322266,0,212.1320343017578,-13.011054562621018,-18.833050087076746,5.821995524455728,,,,,,,,,,,,,,,,11.30126811594203,1605.782608695652
119,Janousek,43.3193,-124.3322,100.0,4,31.6525,0.485,7.5,,,0.16543200327771104,14,12.953864097595215,13.5,1.4695889929482582,127.27922058105469,0,234.3074951171875,-12.178889207559958,-17.838656760650284,5.659767553090326,,,,,,,,,,,,,,,,11.30126811594203,1605.782608695652
1197,Janousek,48.30151,-122.35994,50.6,23,13.238500000000002,0.4830434782608696,5.671739130434783,,,0.07719012210483862,1,0.0,0.5,6.907755278982137,84.85281372070312,0,134.16407775878906,-10.647999476468078,-15.840358334578697,5.1923588581106195,,,,,,,,,,,,,,,,10.894384057971015,867.391304347826
1198,Janousek,48.30149,-122.35986,50.400000000000006,24,14.43372,0.4858333333333333,6.229166666666667,,,0.07719012210483862,1,0.0,0.5,6.907755278982137,67.08203887939453,0,108.16654205322266,-10.647999476468078,-15.840358334578697,5.1923588581106195,,,,,,,,,,,,,,,,10.894384057971015,867.391304347826
12,Janousek,38.2004,-122.0293,30.0,5,14.940875,0.212,23.115,,,0.12030983208599211,2,1.1800708770751953,1.5,3.8825118938714174,390.0,0,702.9224853515625,-12.102254377102414,-16.56766426666127,4.465409889558858,,,,,,,,,,,,,,,,16.17518115942029,518.6521739130435
120,Janousek,43.3192,-124.3324,100.0,4,33.028,0.5349999999999999,7.2,,,0.16543200327771104,10,3.9291646480560303,9.5,2.6782316491510203,150.0,0,258.06976318359375,-12.178889207559958,-17.838656760650284,5.659767553090326,,,,,,,,,,,,,,,,11.30126811594203,1605.782608695652
1201,Janousek,48.317,-122.347,51.91,25,14.91602,0.9712,3.52,,,0.08542931295934804,8,4.176695823669434,7.5,2.616933823181765,560.4462280273438,0,607.4536743164062,-7.586183422330236,-13.009640891752868,5.423457469422632,,,,,,,,,,,,,,,,10.611231884057972,977.5652173913044
1203,Janousek,48.33319,-122.41499,50.400000000000006,24,14.542815,0.4395833333333333,6.65,,,0.13570453693838622,0,1.8543341159820557,-0.5,3.4303529125286274,84.85281372070312,0,134.16407775878906,-10.05263405628652,-15.897372209471182,5.844738153184663,,,,,,,,,,,,,,,,11.003260869565217,820.3043478260869
1204,Janousek,48.3334,-122.41499,50.400000000000006,24,14.45178,0.4920833333333333,5.94375,,,0.12106903491360095,2,4.568413734436035,1.5,2.52693946060274,67.08203887939453,0,108.16654205322266,-10.34982026829592,-16.479644183502216,6.1298239152062965,,,,,,,,,,,,,,,,11.003260869565217,820.3043478260869
1207,Janousek,48.45395,-122.47317,52.5,25,17.792775000000002,0.3528,10.152,,,0.10454241361825241,2,1.677594542503357,1.5,3.530581041585949,582.49462890625,0,706.1161499023438,-12.361291536997594,-17.14940304576005,4.788111508762455,,,,,,,,,,,,,,,,10.885326086956521,759.3478260869565
1208,Janousek,48.45398,-122.47303,50.400000000000006,24,14.875245,0.3775,7.820833333333334,,,0.13344932011014377,1,2.944101333618164,0.5,2.967543533789624,589.406494140625,0,713.0918579101562,-12.766597599051346,-17.60520311855362,4.838605519502275,,,,,,,,,,,,,,,,10.885326086956521,759.3478260869565
121,Janousek,43.3682,-124.185,100.0,4,36.634,0.3025,11.15,,,0.1734336895033748,3,1.2756478786468506,2.5,3.8046083688454337,300.0,0,331.36083984375,-14.228755821407612,-18.967036254663146,4.738280433255534,,,,,,,,,,,,,,,,12.16304347826087,1524.3478260869565
122,Janousek,43.3684,-124.185,100.0,4,31.3085,0.39,8.075,,,0.1734336895033748,3,1.2756478786468506,2.5,3.8046083688454337,300.0,0,331.36083984375,-14.228755821407612,-18.967036254663146,4.738280433255534,,,,,,,,,,,,,,,,12.16304347826087,1524.3478260869565
1229,Janousek,48.519,-122.506,50.0,16,4.8184000000000005,1.335,0.71875,,,0.17900440932066908,0,0.0,-0.5,6.907755278982137,0.0,1,0.0,-20.365472591316607,-28.510681379347336,8.145208788030729,,,,,,,,,,,,,,,,,
123,Janousek,43.3686,-124.1849,100.0,4,39.2745,0.35,11.125,,,0.16688866399605543,4,1.2756537199020386,3.5,3.804603788292533,270.0,0,301.49627685546875,-12.414615797585544,-18.19161210179329,5.776996304207746,,,,,,,,,,,,,,,,12.16304347826087,1524.3478260869565
1230,Janousek,48.519,-122.506,50.0,16,5.5553,1.25875,0.878125,,,0.17900440932066908,0,0.0,-0.5,6.907755278982137,0.0,1,0.0,-20.365472591316607,-28.510681379347336,8.145208788030729,,,,,,,,,,,,,,,,,
1231,Janousek,48.519,-122.506,50.0,16,4.79445,1.323125,0.728125,,,0.17900440932066908,0,0.0,-0.5,6.907755278982137,0.0,1,0.0,-20.365472591316607,-28.510681379347336,8.145208788030729,,,,,,,,,,,,,,,,,
1232,Janousek,48.519,-122.506,50.0,16,4.45565,1.31875,0.671875,,,0.17900440932066908,0,0.0,-0.5,6.907755278982137,0.0,1,0.0,-20.365472591316607,-28.510681379347336,8.145208788030729,,,,,,,,,,,,,,,,,
1233,Janousek,48.519,-122.506,100.0,21,9.33145,1.312857142857143,0.7738095238095238,,,0.17900440932066908,0,0.0,-0.5,6.907755278982137,0.0,1,0.0,-20.365472591316607,-28.510681379347336,8.145208788030729,,,,,,,,,,,,,,,,,
1234,Janousek,48.519,-122.506,50.0,16,4.773700000000001,1.318125,0.746875,,,0.17900440932066908,0,0.0,-0.5,6.907755278982137,0.0,1,0.0,-20.365472591316607,-28.510681379347336,8.145208788030729,,,,,,,,,,,,,,,,,
1235,Janousek,48.519,-122.506,50.0,16,6.2546,1.19,1.003125,,,0.17900440932066908,0,0.0,-0.5,6.907755278982137,0.0,1,0.0,-20.365472591316607,-28.510681379347336,8.145208788030729,,,,,,,,,,,,,,,,,
1236,Janousek,48.519,-122.506,100.0,20,13.84295,1.2405,1.07,,,0.17900440932066908,0,0.0,-0.5,6.907755278982137,0.0,1,0.0,-20.365472591316607,-28.510681379347336,8.145208788030729,,,,,,,,,,,,,,,,,
1237,Janousek,48.519,-122.506,30.0,12,3.44395,1.365,0.9541666666666668,,,0.17900440932066908,0,0.0,-0.5,6.907755278982137,0.0,1,0.0,-20.365472591316607,-28.510681379347336,8.145208788030729,,,,,,,,,,,,,,,,,
1238,Janousek,48.519,-122.506,100.0,21,11.43835,1.3157142857142858,1.1428571428571428,,,0.17900440932066908,0,0.0,-0.5,6.907755278982137,0.0,1,0.0,-20.365472591316607,-28.510681379347336,8.145208788030729,,,,,,,,,,,,,,,,,
1239,Janousek,48.519,-122.506,100.0,21,15.7311,1.1890476190476191,1.3595238095238096,,,0.17900440932066908,0,0.0,-0.5,6.907755278982137,0.0,1,0.0,-20.365472591316607,-28.510681379347336,8.145208788030729,,,,,,,,,,,,,,,,,
124,Janousek,43.3687,-124.1849,100.0,4,37.722,0.355,9.75,,,0.16729153800835717,4,1.2756537199020386,3.5,3.804603788292533,270.0,0,301.49627685546875,-12.699237897628752,-18.039073635353915,5.3398357377251635,,,,,,,,,,,,,,,,12.16304347826087,1524.3478260869565
1240,Janousek,48.519,-122.506,100.0,22,12.89585,1.0877272727272729,1.4863636363636363,,,0.17900440932066908,0,0.0,-0.5,6.907755278982137,0.0,1,0.0,-20.365472591316607,-28.510681379347336,8.145208788030729,,,,,,,,,,,,,,,,,
1241,Janousek,48.458,-122.47,100.0,6,24.714749999999995,0.5916666666666667,5.258333333333334,,,0.09780372281710772,1,0.0,0.5,6.907755278982137,474.3416442871094,0,563.6488037109375,-11.782589088590992,-17.891954843324434,6.109365754733442,,,,,,,,,,,,,,,,10.885326086956521,759.3478260869565
1243,Janousek,48.458,-122.47,100.0,7,27.046,0.6942857142857143,5.157142857142857,,,0.09780372281710772,1,0.0,0.5,6.907755278982137,474.3416442871094,0,563.6488037109375,-11.782589088590992,-17.891954843324434,6.109365754733442,,,,,,,,,,,,,,,,10.885326086956521,759.3478260869565
1245,Janousek,48.458,-122.47,100.0,6,25.30025,0.74,4.058333333333334,,,0.09780372281710772,1,0.0,0.5,6.907755278982137,474.3416442871094,0,563.6488037109375,-11.782589088590992,-17.891954843324434,6.109365754733442,,,,,,,,,,,,,,,,10.885326086956521,759.3478260869565
1246,Janousek,48.458,-122.47,100.0,7,28.0558,0.7142857142857143,4.185714285714286,,,0.09780372281710772,1,0.0,0.5,6.907755278982137,474.3416442871094,0,563.6488037109375,-11.782589088590992,-17.891954843324434,6.109365754733442,,,,,,,,,,,,,,,,10.885326086956521,759.3478260869565
1249,Janousek,48.332,-122.415,100.0,6,19.88475,0.6783333333333333,3.1083333333333334,,,0.14168305993051025,0,0.0,-0.5,6.907755278982137,218.40328979492188,0,268.3281555175781,-10.80821405689745,-15.894460732586058,5.086246675688608,,,,,,,,,,,,,,,,11.003260869565217,820.3043478260869
125,Janousek,43.3689,-124.1849,100.0,4,24.74,0.3125,8.925,,,0.16729153800835717,4,1.2756595611572266,3.5,3.804599207760593,240.0,0,271.66156005859375,-12.699237897628752,-18.039073635353915,5.3398357377251635,,,,,,,,,,,,,,,,12.16304347826087,1524.3478260869565
1250,Janousek,48.332,-122.415,100.0,5,9.298125,0.352,2.88,,,0.14168305993051025,0,0.0,-0.5,6.907755278982137,218.40328979492188,0,268.3281555175781,-10.80821405689745,-15.894460732586058,5.086246675688608,,,,,,,,,,,,,,,,11.003260869565217,820.3043478260869
126,Janousek,43.3691,-124.1849,100.0,4,26.203000000000003,0.5125,5.4,,,0.15347820488527944,4,0.9274099469184875,3.5,4.123500053280157,210.0,0,241.86773681640625,-12.401971443534848,-17.684156472738902,5.282185029204054,,,,,,,,,,,,,,,,12.16304347826087,1524.3478260869565
127,Janousek,48.3217,-122.3952,100.0,4,34.738,0.935,4.625,,,0.12208171090492063,1,0.9274099469184875,0.5,4.123500053280157,339.4112548828125,0,381.8376770019531,-8.478784951682897,-15.476150679573559,6.997365727890662,,,,,,,,,,,,,,,,10.94836956521739,815.608695652174
128,Janousek,48.3217,-122.3949,100.0,4,22.998,0.57,4.4,,,0.10951397628718852,1,0.9274099469184875,0.5,4.123500053280157,361.2478332519531,0,403.6087341308594,-8.715964211675745,-15.263214123356503,6.547249911680758,,,,,,,,,,,,,,,,10.94836956521739,815.608695652174
129,Janousek,48.3218,-122.3947,100.0,4,20.822000000000003,0.395,6.1000000000000005,,,0.14551386365853275,1,0.9274099469184875,0.5,4.123500053280157,381.8376770019531,0,424.2640686035156,-8.859066949221926,-15.148111683885997,6.2890447346640705,,,,,,,,,,,,,,,,10.94836956521739,815.608695652174
13,Janousek,38.1996,-122.0304,30.0,5,14.637625,0.246,20.14,,,0.09856332904563497,1,0.9274099469184875,0.5,4.123500053280157,323.1098937988281,0,632.8507080078125,-11.665921234540564,-16.286487419551783,4.620566185011219,,,,,,,,,,,,,,,,16.17518115942029,518.6521739130435
130,Janousek,48.3218,-122.3944,100.0,4,23.277,0.44,5.449999999999999,,,0.14349434477817652,0,2.3196232318878174,-0.5,3.2062764823744163,424.2640686035156,0,468.614990234375,-9.933037120236934,-15.394635266043585,5.461598145806651,,,,,,,,,,,,,,,,10.94836956521739,815.608695652174
1305,Janousek,36.81199,-121.74547,100.0,7,26.25975,0.6285714285714286,4.035714285714286,,,0.09172997237789635,2,1.4836925268173218,1.5,3.6534703214691104,0.0,0,30.0,-11.202357479474923,-18.518107084236377,7.315749604761454,,,,,,,,,,,,,,,,14.274637681159419,519.5652173913043
1306,Janousek,36.81203,-121.74995,100.0,7,18.862125,0.4871428571428571,5.471428571428572,,,0.07704121783737398,2,1.158327579498291,1.5,3.9011143365673435,0.0,0,30.0,-12.953050839829347,-19.314290652877123,6.361239813047776,,,,,,,,,,,,,,,,14.274637681159419,519.5652173913043
1307,Janousek,36.82821,-121.7452,100.0,7,31.5895,0.4685714285714286,7.667857142857143,,,0.10959074281259527,1,1.4838861227035522,0.5,3.6533397891437995,0.0,0,30.0,-11.697669706969007,-17.20865726017389,5.510987553204883,,,,,,,,,,,,,,,,14.274637681159419,519.5652173913043
1308,Janousek,36.81206,-121.75219,100.0,7,25.28,0.6842857142857143,3.85,,,0.11488155416561105,0,0.0,-0.5,6.907755278982137,60.0,0,84.85281372070312,-11.67857398861581,-17.198261385986594,5.5196873973707845,,,,,,,,,,,,,,,,14.274637681159419,519.5652173913043
1309,Janousek,36.80841,-121.74777,100.0,7,26.862,0.3628571428571429,9.232142857142858,,,0.1305741922113277,2,2.185927629470825,1.5,3.2657021804409965,60.0,0,150.0,-11.742035605450054,-17.361780069787283,5.619744464337229,,,,,,,,,,,,,,,,14.274637681159419,519.5652173913043
131,Janousek,48.3219,-122.3942,100.0,4,21.488,0.3975,6.15,,,0.14349434477817652,0,2.3196232318878174,-0.5,3.2062764823744163,424.2640686035156,0,468.614990234375,-9.933037120236934,-15.394635266043585,5.461598145806651,,,,,,,,,,,,,,,,10.94836956521739,815.608695652174
1310,Janousek,36.81021,-121.74774,100.0,7,25.41575,0.5228571428571429,5.535714285714286,,,0.1148092476417675,2,1.1583024263381958,1.5,3.9011360577872023,30.0,0,201.24612426757812,-11.759275421948644,-17.324489390630486,5.565213968681842,,,,,,,,,,,,,,,,14.274637681159419,519.5652173913043
1311,Janousek,36.81201,-121.74771,100.0,7,28.338125,0.6142857142857143,5.457142857142857,,,0.11160001215873336,1,2.494138479232788,0.5,3.1336525134256856,0.0,0,94.86833190917969,-11.79818166309426,-18.259945249430693,6.461763586336433,,,,,,,,,,,,,,,,14.274637681159419,519.5652173913043
1312,Janousek,36.81381,-121.74768,100.0,7,28.042875,0.6485714285714286,5.353571428571429,,,0.14762803373219982,-1,0.0,-1.5,6.907755278982137,42.42640686035156,0,67.08203887939453,-11.216623607992853,-17.06344298541397,5.846819377421118,,,,,,,,,,,,,,,,14.274637681159419,519.5652173913043
1314,Janousek,36.81569,-121.75438,100.0,7,13.963625,0.46,4.103571428571429,,,0.10863403036863285,4,3.0112533569335938,3.5,2.944950106593204,30.0,0,60.0,-11.870369012702572,-17.35239400930915,5.4820249966065795,,,,,,,,,,,,,,,,14.274637681159419,519.5652173913043
1315,Janousek,36.82673,-121.74331,100.0,7,8.654,0.7314285714285714,1.157142857142857,,,0.19716016091229893,0,0.0,-0.5,6.907755278982137,0.0,0,0.0,-21.18353833474487,-27.560563933285454,6.377025598540584,,,,,,,,,,,,,,,,14.274637681159419,519.5652173913043
1316,Janousek,36.85181,-121.76052,100.0,10,10.61225,0.497,1.785,,,0.08092412850632598,0,1.1589332818984985,-0.5,3.9005914195490163,0.0,0,0.0,-21.51776965322161,-27.050903259750402,5.533133606528793,,,,,,,,,,,,,,,,14.38913043478261,535.2173913043479
1317,Janousek,36.81936,-121.76105,100.0,7,54.59525000000001,0.2728571428571428,19.414285714285715,,,0.14094486165950781,6,2.4943487644195557,5.5,3.133568098617821,90.0,0,123.69316864013672,-12.362548469634577,-17.803698034559538,5.441149564924961,,,,,,,,,,,,,,,,14.274637681159419,519.5652173913043
1318,Janousek,36.81939,-121.76329,105.0,8,47.054,0.78375,5.81875,,,0.11980184948038444,-2,1.483781099319458,-2.5,3.6534105992111106,192.09373474121094,0,276.5863342285156,-11.955123223806966,-16.83746098594525,4.882337762138283,,,,,,,,,,,,,,,,14.274637681159419,519.5652173913043
132,Janousek,48.3219,-122.3939,100.0,4,22.681,0.43,5.7,,,0.13565540850593663,-1,1.6745805740356445,-1.5,3.532380284962524,445.9820556640625,0,492.0365905761719,-10.992154081338285,-16.00077193417806,5.008617852839777,,,,,,,,,,,,,,,,10.94836956521739,815.608695652174
1320,Janousek,36.81747,-121.75211,100.0,7,19.6555,0.4657142857142857,5.342857142857143,,,0.11627873181012303,7,7.379374027252197,6.5,2.043988172266262,0.0,0,42.42640686035156,-11.590305771283289,-17.221710780234886,5.631405008951598,,,,,,,,,,,,,,,,14.274637681159419,519.5652173913043
1321,Janousek,36.84818,-121.75834,100.0,7,23.2335,0.6814285714285714,3.282142857142857,,,0.09490771378415486,0,0.0,-0.5,6.907755278982137,0.0,0,0.0,-21.284921456348894,-27.209935198466685,5.925013742117791,,,,,,,,,,,,,,,,14.38913043478261,535.2173913043479
1322,Janousek,36.82283,-121.74753,100.0,9,35.69995,0.5955555555555556,6.816666666666666,,,0.13731804298124523,0,3.0112953186035156,-0.5,2.944936146044991,123.69316864013672,0,152.9705810546875,-11.198110041928375,-16.18402928034693,4.985919238418555,,,,,,,,,,,,,,,,14.274637681159419,519.5652173913043
1323,Janousek,36.82823,-121.74745,100.0,7,44.27575,0.6414285714285715,6.939285714285714,,,0.09996682935093297,0,3.471944808959961,-0.5,2.8022878678602154,0.0,0,192.09373474121094,-10.969850649899051,-16.57846490732773,5.60861425742868,,,,,,,,,,,,,,,,14.274637681159419,519.5652173913043
1324,Janousek,36.85001,-121.76055,100.0,9,34.33825,0.6322222222222222,5.805555555555555,,,0.10091718601897905,0,0.0,-0.5,6.907755278982137,0.0,0,0.0,-19.880898991189373,-26.968551467401742,7.087652476212369,,,,,,,,,,,,,,,,14.38913043478261,535.2173913043479
1325,Janousek,36.83177,-121.74066,100.0,7,35.092625,0.6914285714285714,4.735714285714286,,,0.13428020615697528,0,0.0,-0.5,6.907755278982137,0.0,0,0.0,-20.5497684346264,-27.622333628330086,7.072565193703685,,,,,,,,,,,,,,,,14.38913043478261,535.2173913043479
1326,Janousek,36.83912,-121.754,100.0,7,46.63325,0.2157142857142857,24.071428571428573,,,0.12660380331075877,0,2.494894504547119,-0.5,3.1333490552048735,0.0,0,67.08203887939453,-15.90185537095037,-24.855603453157183,8.953748082206813,,,,,,,,,,,,,,,,14.38913043478261,535.2173913043479
1329,Janousek,36.85897,-121.75592,100.0,7,70.369875,0.2799999999999999,29.85,,,0.15665954937337515,2,1.1590385437011719,1.5,3.9005005724379225,120.0,0,150.0,-10.860528589003884,-15.53689220882452,4.676363619820636,,,,,,,,,,,,,,,,14.38913043478261,535.2173913043479
133,Janousek,48.3526,-122.4633,100.0,4,8.396,1.1125,1.075,,,0.15264760955270432,0,0.0,-0.5,6.907755278982137,94.86833190917969,1,254.55844116210938,-12.439915590269896,-21.081552652763097,8.641637062493201,,,,,,,,,,,,,,,,10.844021739130435,725.0
1330,Janousek,36.83359,-121.74287,100.0,7,22.194375,0.4571428571428571,5.385714285714285,,,0.11337241483777363,1,1.1586555242538452,0.5,3.900831180288746,0.0,0,42.42640686035156,-11.864352695388417,-17.40110156634808,5.536748870959661,,,,,,,,,,,,,,,,14.38913043478261,535.2173913043479
1331,Janousek,36.83905,-121.74727,100.0,7,34.130250000000004,0.46,8.657142857142857,,,0.11766148482284218,2,2.9660332202911377,1.5,2.960108532551086,0.0,0,67.08203887939453,-13.164058719989965,-20.16479179030929,7.000733070319326,,,,,,,,,,,,,,,,14.38913043478261,535.2173913043479
1332,Janousek,36.8482,-121.76058,100.0,7,34.951625,0.5714285714285714,6.071428571428571,,,0.1274628772744319,4,3.9347622394561768,3.5,2.6768035571498614,0.0,0,30.0,-18.90421647576182,-26.572289838703753,7.668073362941932,,,,,,,,,,,,,,,,14.38913043478261,535.2173913043479
1333,Janousek,36.84083,-121.745,100.0,8,32.1435,0.5800000000000001,6.221875,,,0.05644423853433868,2,2.186187744140625,1.5,3.265583076869759,0.0,0,0.0,-22.3227367498981,-27.205115197960914,4.882378448062813,,,,,,,,,,,,,,,,14.38913043478261,535.2173913043479
1335,Janousek,36.81751,-121.75659,100.0,7,31.759,0.5071428571428571,7.682142857142857,,,0.10573249038200382,1,3.6161422729492188,0.5,2.7614910142926785,152.9705810546875,0,305.941162109375,-12.183828754616659,-17.453885931764948,5.2700571771482885,,,,,,,,,,,,,,,,14.274637681159419,519.5652173913043
1336,Janousek,36.83179,-121.7429,100.0,7,32.67,0.4814285714285714,6.9071428571428575,,,0.12634434480228315,2,2.494691848754883,1.5,3.13343038946897,0.0,0,42.42640686035156,-11.254048384220173,-16.463109604033725,5.209061219813552,,,,,,,,,,,,,,,,14.38913043478261,535.2173913043479
1337,Janousek,36.83544,-121.74733,100.0,7,14.129,0.5914285714285714,2.682142857142857,,,0.09835116155863137,2,1.1586849689483643,1.5,3.9008057608704005,0.0,0,0.0,-13.29801064460409,-21.104471514023924,7.806460869419833,,,,,,,,,,,,,,,,14.38913043478261,535.2173913043479
1338,Janousek,36.84638,-121.75837,100.0,7,14.59075,0.6228571428571429,2.217857142857143,,,0.03629673226678999,0,0.0,-0.5,6.907755278982137,0.0,0,0.0,-22.736038340570367,-27.637607399207855,4.901569058637488,,,,,,,,,,,,,,,,14.38913043478261,535.2173913043479
134,Janousek,48.3527,-122.4635,100.0,4,11.8665,1.195,1.1,,,0.1287030352040976,0,0.0,-0.5,6.907755278982137,90.0,1,234.3074951171875,-12.599391943506015,-21.165407123314218,8.566015179808202,,,,,,,,,,,,,,,,10.844021739130435,725.0
1341,Janousek,36.81754,-121.75883,100.0,7,32.69,0.5542857142857143,5.925,,,0.09361807011498957,1,2.1860008239746094,0.5,3.265668664073802,42.42640686035156,0,228.4731903076172,-11.671218081776397,-18.133698308479758,6.462480226703361,,,,,,,,,,,,,,,,14.274637681159419,519.5652173913043
1342,Janousek,36.83718,-121.74057,100.0,7,29.68075,0.3957142857142857,7.825,,,0.12124569306843976,-1,4.769014835357666,-1.5,2.483774967360415,0.0,0,42.42640686035156,-16.33986417428702,-24.52060280847672,8.180738634189701,,,,,,,,,,,,,,,,14.38913043478261,535.2173913043479
1343,Janousek,36.83001,-121.74517,125.0,8,45.215625,0.48,8.39375,,,0.11977353997044732,3,0.0,2.5,6.907755278982137,42.42640686035156,0,134.16407775878906,-11.47313466856685,-17.10798123353474,5.634846564967891,,,,,,,,,,,,,,,,14.274637681159419,519.5652173913043
1344,Janousek,36.8446,-121.76064,100.0,7,34.25725,1.0871428571428572,3.467857142857143,,,0.16212886192479944,5,6.061845779418945,4.5,2.2424725478147254,30.0,0,108.16654205322266,-11.36712794777811,-16.930151561442564,5.563023613664454,,,,,,,,,,,,,,,,14.38913043478261,535.2173913043479
1345,Janousek,36.83903,-121.74503,100.0,8,38.0695,0.65625,5.70625,,,0.08771418644254338,2,1.4840108156204224,1.5,3.653255723760474,0.0,0,30.0,-12.58179345162623,-17.987447120894007,5.405653669267776,,,,,,,,,,,,,,,,14.38913043478261,535.2173913043479
1346,Janousek,36.83182,-121.74515,100.0,8,32.1065,0.55875,6.2125,,,0.0968356333722206,1,2.494691848754883,0.5,3.13343038946897,0.0,0,42.42640686035156,-12.752515177678095,-19.44178841117369,6.689273233495594,,,,,,,,,,,,,,,,14.38913043478261,535.2173913043479
